group_id,gene_id,protein_name,go_bp,go_cc,go_mf,n_exons,mean_expr_gene,sd_expr_gene,cv_expr_gene,mean_gbm,species
OG_00016,gene-Pocillopora_meandrina_HIv1___TS.g6133.t2,Endoplasmic reticulum aminopeptidase 1 (EC 3.4.11.-) (ARTS-1) (Adipocyte-derived leucine aminopeptidase) (A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase) (PILS-AP) (VEGF-induced aminopeptidase),adaptive immune response [GO:0002250]; membrane protein ectodomain proteolysis [GO:0006509]; positive regulation of angiogenesis [GO:0045766]; proteolysis [GO:0006508],cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576],aminopeptidase activity [GO:0004177]; interleukin-6 receptor binding [GO:0005138]; metalloexopeptidase activity [GO:0008235]; peptidase activity [GO:0008233]; zinc ion binding [GO:0008270],19,100.29014844804318,78.1731755062843,0.7794701345644441,4.81574212375,Pocillopora tuahiniensis
OG_00017,gene-Pocillopora_meandrina_HIv1___RNAseq.g28915.t1,Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249),cell migration [GO:0016477]; cell population proliferation [GO:0008283]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081],cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],aminopeptidase activity [GO:0004177]; glutamyl aminopeptidase activity [GO:0004230]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270],18,40.48005698005698,20.78676020496366,0.5135061992428648,0.9569074319750001,Pocillopora tuahiniensis
OG_00018,gene-Pocillopora_meandrina_HIv1___RNAseq.g28916.t1,NA,NA,NA,NA,11,27.98135198135198,18.012673932824864,0.6437385135939576,0.653251849075,Pocillopora tuahiniensis
OG_00019,gene-Pocillopora_meandrina_HIv1___RNAseq.g28918.t1,NA,NA,NA,NA,21,18.721611721611723,13.220785553755928,0.7061777452896435,0.61269538640625,Pocillopora tuahiniensis
OG_00020,gene-Pocillopora_meandrina_HIv1___RNAseq.g28926.t1,NA,NA,NA,NA,8,153.91346153846155,130.69519985754096,0.8491472971315212,19.9690654475,Pocillopora tuahiniensis
OG_00021,gene-Pocillopora_meandrina_HIv1___RNAseq.g28927.t1,NA,NA,NA,NA,10,24.54102564102564,10.482524966856294,0.4271429043019491,0.93142172369375,Pocillopora tuahiniensis
OG_00022,gene-Pocillopora_meandrina_HIv1___RNAseq.g28928.t1,NA,NA,NA,NA,28,16.192307692307693,19.648733669100167,1.2134609866902717,0.428198480284375,Pocillopora tuahiniensis
OG_00023,gene-Pocillopora_meandrina_HIv1___RNAseq.g28929.t1,Polyunsaturated fatty acid 5-lipoxygenase (EC 1.13.11.-) (Arachidonate 5-lipoxygenase) (5-LO) (5-lipoxygenase) (EC 1.13.11.34),arachidonate metabolic process [GO:0019369]; dendritic cell migration [GO:0036336]; glucose homeostasis [GO:0042593]; humoral immune response [GO:0006959]; inflammatory response [GO:0006954]; leukocyte chemotaxis involved in inflammatory response [GO:0002232]; leukocyte migration involved in inflammatory response [GO:0002523]; leukotriene A4 biosynthetic process [GO:1901753]; leukotriene biosynthetic process [GO:0019370]; leukotriene metabolic process [GO:0006691]; leukotriene production involved in inflammatory response [GO:0002540]; lipid oxidation [GO:0034440]; lipoxin biosynthetic process [GO:2001301]; lipoxygenase pathway [GO:0019372]; negative regulation of angiogenesis [GO:0016525]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of inflammatory response [GO:0050728]; negative regulation of response to endoplasmic reticulum stress [GO:1903573]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular wound healing [GO:0061044]; negative regulation of wound healing [GO:0061045]; positive regulation of bone mineralization [GO:0030501]; positive regulation of leukocyte adhesion to arterial endothelial cell [GO:1904999]; positive regulation of vasoconstriction [GO:0045907]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of cytokine production involved in inflammatory response [GO:1900015]; regulation of fat cell differentiation [GO:0045598]; regulation of inflammatory response [GO:0050727]; regulation of inflammatory response to wounding [GO:0106014]; regulation of insulin secretion [GO:0050796]; regulation of reactive oxygen species biosynthetic process [GO:1903426]; response to hyperoxia [GO:0055093]; response to nutrient [GO:0007584],cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; nuclear envelope [GO:0005635]; nuclear envelope lumen [GO:0005641]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; sarcolemma [GO:0042383],arachidonate 12(S)-lipoxygenase activity [GO:0004052]; arachidonate 5-lipoxygenase activity [GO:0004051]; arachidonate 8(S)-lipoxygenase activity [GO:0036403]; hydrolase activity [GO:0016787]; iron ion binding [GO:0005506],12,7.974358974358975,9.016656897531032,1.1307061704299364,0.44793547830625,Pocillopora tuahiniensis
OG_00024,gene-Pocillopora_meandrina_HIv1___RNAseq.g28933.t1,NA,NA,NA,NA,10,39.44102564102564,11.975318567918208,0.30362594210688476,8.10930442415625,Pocillopora tuahiniensis
OG_00025,gene-Pocillopora_meandrina_HIv1___RNAseq.g28941.t1,NA,NA,NA,NA,13,148.03747534516765,80.18067409706525,0.5416241658412109,8.321958689125,Pocillopora tuahiniensis
OG_00028,gene-Pocillopora_meandrina_HIv1___RNAseq.g28946.t1,Guanine exchange factor for Rac 30,aggregation involved in sorocarp development [GO:0031152]; intracellular signal transduction [GO:0035556]; sorocarp development [GO:0030587],cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; early phagosome [GO:0032009]; membrane [GO:0016020]; phagocytic vesicle membrane [GO:0030670],"GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; small GTPase binding [GO:0031267]; zinc ion binding [GO:0008270]",28,85.97527472527473,58.42101754688982,0.6795095186792744,10.0369403584375,Pocillopora tuahiniensis
OG_00029,gene-Pocillopora_meandrina_HIv1___RNAseq.g28949.t1,Guanine deaminase (Guanase) (Guanine aminase) (EC 3.5.4.3) (Guanine aminohydrolase) (GAH),allantoin metabolic process [GO:0000255]; amide catabolic process [GO:0043605]; deoxyguanosine catabolic process [GO:0006161]; dGMP catabolic process [GO:0046055]; GMP catabolic process [GO:0046038]; guanine catabolic process [GO:0006147],cytosol [GO:0005829],guanine deaminase activity [GO:0008892]; zinc ion binding [GO:0008270],15,24.67863247863248,10.25572280968441,0.41557095266782434,6.00014631340625,Pocillopora tuahiniensis
OG_00030,gene-Pocillopora_meandrina_HIv1___TS.g6172.t1,NA,NA,NA,NA,21,26.377289377289376,39.21823760202162,1.4868183398627832,3.9668939126875,Pocillopora tuahiniensis
OG_00031,gene-Pocillopora_meandrina_HIv1___RNAseq.g28953.t1,DNA-binding protein RFX7 (Regulatory factor X 7) (Regulatory factor X domain-containing protein 2),positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357],chromatin [GO:0000785]; nucleus [GO:0005634],"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; sequence-specific double-stranded DNA binding [GO:1990837]",10,15.505128205128203,20.268033918435208,1.3071826076053796,17.3589609015625,Pocillopora tuahiniensis
OG_00032,gene-Pocillopora_meandrina_HIv1___RNAseq.g28954.t1,NA,NA,NA,NA,14,27.90842490842491,12.727352707152123,0.45603980693693785,36.46420451625,Pocillopora tuahiniensis
OG_00035,gene-Pocillopora_meandrina_HIv1___RNAseq.g28959.t1,NA,NA,NA,NA,9,69.61253561253561,40.42315508308586,0.5806878707605442,12.22051435546875,Pocillopora tuahiniensis
OG_00036,gene-Pocillopora_meandrina_HIv1___RNAseq.g28960.t1,NA,NA,NA,NA,7,9.7948717948718,22.23696420943759,2.270265979497554,0.653806101625,Pocillopora tuahiniensis
OG_00037,gene-Pocillopora_meandrina_HIv1___RNAseq.g28974.t1,NA,NA,NA,NA,10,97.72307692307692,137.89738440559347,1.4111035872738626,1.493026959959375,Pocillopora tuahiniensis
OG_00039,gene-Pocillopora_meandrina_HIv1___RNAseq.g28976.t1,NA,NA,NA,NA,13,45.767258382643,26.318435231633547,0.5750494165849943,7.9854139175,Pocillopora tuahiniensis
OG_00040,gene-Pocillopora_meandrina_HIv1___RNAseq.g28977.t2,NA,NA,NA,NA,17,15.312217194570136,11.71953446633735,0.7653714884930716,5.12168120421875,Pocillopora tuahiniensis
OG_00044,gene-Pocillopora_meandrina_HIv1___RNAseq.g28985.t1,Heat shock factor 2-binding protein,double-strand break repair involved in meiotic recombination [GO:1990918]; female meiosis I [GO:0007144]; male meiosis I [GO:0007141]; spermatogenesis [GO:0007283]; transcription by RNA polymerase II [GO:0006366],chromosome [GO:0005694]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],NA,10,2.8743589743589744,2.819928714446884,0.9810635135007,0.6414378110565625,Pocillopora tuahiniensis
OG_00045,gene-Pocillopora_meandrina_HIv1___RNAseq.g28996.t1,Thioredoxin domain-containing protein (Membrane protein 23) (mp23),response to endoplasmic reticulum stress [GO:0034976],endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789],protein-disulfide reductase activity [GO:0015035],7,76.21245421245422,53.90149113023733,0.707253055779813,29.2490758853125,Pocillopora tuahiniensis
OG_00048,gene-Pocillopora_meandrina_HIv1___RNAseq.g29071.t1,NA,NA,NA,NA,12,300.8183760683761,86.72014698541713,0.2882807497295498,8.198090053,Pocillopora tuahiniensis
OG_00049,gene-Pocillopora_meandrina_HIv1___TS.g6289.t1,NA,NA,NA,NA,20,20.035897435897436,17.07739803921401,0.8523400608258849,2.83120720034375,Pocillopora tuahiniensis
OG_00050,gene-Pocillopora_meandrina_HIv1___RNAseq.g29015.t1,NA,NA,NA,NA,9,226.13105413105413,85.62882843862002,0.3786690367126396,32.8074383034375,Pocillopora tuahiniensis
OG_00051,gene-Pocillopora_meandrina_HIv1___RNAseq.g29014.t1,NA,NA,NA,NA,28,21.70054945054945,22.10059643320643,1.0184348780462262,2.1167025665937502,Pocillopora tuahiniensis
OG_00052,gene-Pocillopora_meandrina_HIv1___RNAseq.g29012.t1,Centrosomal protein 20 (FGFR1OP N-terminal-like protein) (FOP-related protein of 20 kDa) (LisH domain-containing protein FOPNL),cilium assembly [GO:0060271]; microtubule anchoring [GO:0034453],centriolar satellite [GO:0034451]; centriole [GO:0005814]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; motile cilium [GO:0031514]; nucleoplasm [GO:0005654],identical protein binding [GO:0042802],7,49.1978021978022,23.30266470596867,0.47365255489013824,4.7207412990625,Pocillopora tuahiniensis
OG_00053,gene-Pocillopora_meandrina_HIv1___RNAseq.g29002.t2,"Unconventional myosin-Va (Dilute myosin heavy chain, non-muscle)","actin filament organization [GO:0007015]; actin filament-based movement [GO:0030048]; axo-dendritic protein transport [GO:0099640]; cellular response to insulin stimulus [GO:0032869]; chemical synaptic transmission [GO:0007268]; developmental pigmentation [GO:0048066]; dopamine metabolic process [GO:0042417]; endoplasmic reticulum localization [GO:0051643]; establishment of endoplasmic reticulum localization to postsynapse [GO:0099089]; exocytosis [GO:0006887]; hair follicle maturation [GO:0048820]; insulin secretion [GO:0030073]; locomotion involved in locomotory behavior [GO:0031987]; long-chain fatty acid biosynthetic process [GO:0042759]; macroautophagy [GO:0016236]; melanin biosynthetic process [GO:0042438]; melanin metabolic process [GO:0006582]; melanocyte differentiation [GO:0030318]; melanosome localization [GO:0032400]; melanosome transport [GO:0032402]; myelination [GO:0042552]; negative regulation of dopamine secretion [GO:0033602]; negative regulation of synaptic transmission, glutamatergic [GO:0051967]; neuromuscular process controlling balance [GO:0050885]; odontogenesis [GO:0042476]; pigmentation [GO:0043473]; positive regulation of cellular response to insulin stimulus [GO:1900078]; positive regulation of protein localization to plasma membrane [GO:1903078]; positive regulation of vascular associated smooth muscle cell migration [GO:1904754]; post-Golgi vesicle-mediated transport [GO:0006892]; protein localization to plasma membrane [GO:0072659]; protein-containing complex assembly [GO:0065003]; reactive gliosis [GO:0150103]; regulation of exocytosis [GO:0017157]; regulation of postsynaptic cytosolic calcium ion concentration [GO:0099566]; secretory granule localization [GO:0032252]; synapse organization [GO:0050808]; vesicle transport along actin filament [GO:0030050]; vesicle-mediated transport [GO:0016192]; visual perception [GO:0007601]","actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; actomyosin [GO:0042641]; actomyosin, myosin complex part [GO:0042642]; axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; filopodium tip [GO:0032433]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; insulin-responsive compartment [GO:0032593]; intermediate filament [GO:0005882]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; membrane [GO:0016020]; myosin complex [GO:0016459]; neuronal cell body [GO:0043025]; peroxisome [GO:0005777]; photoreceptor outer segment [GO:0001750]; postsynapse [GO:0098794]; postsynaptic actin cytoskeleton [GO:0098871]; recycling endosome [GO:0055037]; ribonucleoprotein complex [GO:1990904]; ruffle [GO:0001726]; Schaffer collateral - CA1 synapse [GO:0098685]; secretory granule [GO:0030141]; smooth endoplasmic reticulum [GO:0005790]; synaptic vesicle [GO:0008021]; unconventional myosin complex [GO:0016461]; vesicle [GO:0031982]",actin binding [GO:0003779]; actin filament binding [GO:0051015]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein binding [GO:0043008]; calcium ion binding [GO:0005509]; calcium-dependent protein binding [GO:0048306]; calmodulin binding [GO:0005516]; cytoskeletal motor activity [GO:0003774]; disordered domain specific binding [GO:0097718]; identical protein binding [GO:0042802]; microfilament motor activity [GO:0000146]; protein kinase binding [GO:0019901]; protein-containing complex binding [GO:0044877]; small GTPase binding [GO:0031267]; SNARE binding [GO:0000149]; syntaxin-1 binding [GO:0017075],36,26.261396011396013,20.592747963623506,0.7841452127939952,3.44554873084375,Pocillopora tuahiniensis
OG_00055,gene-Pocillopora_meandrina_HIv1___RNAseq.g29083.t1,NA,NA,NA,NA,63,136.2812372812373,158.55716282537225,1.1634555569683092,3.8121626018125,Pocillopora tuahiniensis
OG_00056,gene-Pocillopora_meandrina_HIv1___RNAseq.g29089.t1,Probable serine/threonine-protein kinase roco4 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 4),"mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; phototaxis [GO:0042331]; response to reactive oxygen species [GO:0000302]; signal transduction [GO:0007165]; sorocarp stalk development [GO:0031150]",cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739],ATP binding [GO:0005524]; GTP binding [GO:0005525]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713],8,51.52884615384615,62.430868971113966,1.2115712582563636,2.6625706343125,Pocillopora tuahiniensis
OG_00058,gene-Pocillopora_meandrina_HIv1___RNAseq.g29114.t1,NA,NA,NA,NA,6,719.5940170940171,320.6327707512081,0.4455745366617139,14.67873827696875,Pocillopora tuahiniensis
OG_00059,gene-Pocillopora_meandrina_HIv1___RNAseq.g29115.t1,Transient receptor potential cation channel subfamily A member 1 (Ankyrin-like with transmembrane domains protein 1) (Wasabi receptor),calcium ion transmembrane import into cytosol [GO:0097553]; calcium ion transport [GO:0006816]; cell surface receptor signaling pathway [GO:0007166]; cellular response to caffeine [GO:0071313]; cellular response to carbon dioxide [GO:0071244]; cellular response to cold [GO:0070417]; cellular response to food [GO:0071240]; cellular response to heat [GO:0034605]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to toxic substance [GO:0097237]; detection of chemical stimulus involved in sensory perception of pain [GO:0050968]; detection of mechanical stimulus involved in sensory perception [GO:0050974]; detection of mechanical stimulus involved in sensory perception of pain [GO:0050966]; intracellular calcium ion homeostasis [GO:0006874]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of monoatomic anion transport [GO:1903793]; protein homotetramerization [GO:0051289]; regulation of blood circulation [GO:1903522]; regulation of neuronal action potential [GO:0098908]; response to cold [GO:0009409]; response to hydrogen peroxide [GO:0042542]; response to pain [GO:0048265]; response to xenobiotic stimulus [GO:0009410]; thermoception [GO:0050955]; urinary bladder smooth muscle contraction [GO:0014832],apical plasma membrane [GO:0016324]; axon [GO:0030424]; membrane [GO:0016020]; plasma membrane [GO:0005886]; stereocilium bundle [GO:0032421],calcium channel activity [GO:0005262]; channel activity [GO:0015267]; identical protein binding [GO:0042802]; intracellularly gated calcium channel activity [GO:0015278]; metal ion binding [GO:0046872]; monoatomic ion channel activity [GO:0005216]; osmolarity-sensing monoatomic cation channel activity [GO:1990760]; temperature-gated cation channel activity [GO:0097604]; voltage-gated calcium channel activity [GO:0005245],30,21.25128205128205,11.814152925412452,0.5559265976002481,0.430366016509375,Pocillopora tuahiniensis
OG_00060,gene-Pocillopora_meandrina_HIv1___RNAseq.g29116.t1,NA,NA,NA,NA,30,326.2786324786325,283.8219186144997,0.8698758985790672,21.169132956875,Pocillopora tuahiniensis
OG_00061,gene-Pocillopora_meandrina_HIv1___RNAseq.g29119.t1,NA,NA,NA,NA,8,69.08974358974359,26.42776189997904,0.38251353278871125,2.85130251671875,Pocillopora tuahiniensis
OG_00062,gene-Pocillopora_meandrina_HIv1___RNAseq.g29118.t1,Ras-related protein Rab-8A (EC 3.6.5.2) (Oncogene c-mel),"autophagy [GO:0006914]; axonogenesis [GO:0007409]; cellular response to insulin stimulus [GO:0032869]; cilium assembly [GO:0060271]; Golgi organization [GO:0007030]; Golgi vesicle fusion to target membrane [GO:0048210]; neurotransmitter receptor transport, endosome to postsynaptic membrane [GO:0098887]; protein localization to cilium [GO:0061512]; protein localization to plasma membrane [GO:0072659]; regulation of autophagy [GO:0010506]; regulation of long-term neuronal synaptic plasticity [GO:0048169]; regulation of protein transport [GO:0051223]; vesicle docking involved in exocytosis [GO:0006904]; vesicle-mediated transport in synapse [GO:0099003]",actin cytoskeleton [GO:0015629]; centriolar satellite [GO:0034451]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; ciliary membrane [GO:0060170]; cilium [GO:0005929]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; dendrite [GO:0030425]; endosome membrane [GO:0010008]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; lysosome [GO:0005764]; midbody [GO:0030496]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; trans-Golgi network transport vesicle [GO:0030140],GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; myosin V binding [GO:0031489]; protein tyrosine kinase binding [GO:1990782]; small GTPase binding [GO:0031267],8,178.90064102564102,34.783011406462684,0.19442642131996268,19.862070758125,Pocillopora tuahiniensis
OG_00063,gene-Pocillopora_meandrina_HIv1___TS.g6338.t1,NA,NA,NA,NA,11,7.682983682983682,19.117231583636517,2.488256173962399,3.19561801715625,Pocillopora tuahiniensis
OG_00065,gene-Pocillopora_meandrina_HIv1___RNAseq.g29123.t1,NA,NA,NA,NA,11,71.52680652680652,42.65676870466155,0.5963745730584913,9.60696877159375,Pocillopora tuahiniensis
OG_00066,gene-Pocillopora_meandrina_HIv1___RNAseq.g29126.t1,Proline-serine-threonine phosphatase-interacting protein 1 (PEST phosphatase-interacting protein 1) (CD2-binding protein 1) (H-PIP),cell adhesion [GO:0007155]; endocytosis [GO:0006897]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; signal transduction [GO:0007165],cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; lamellipodium [GO:0030027]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; uropod [GO:0001931],identical protein binding [GO:0042802],13,132.34319526627218,72.36791798300844,0.5468200902766891,4.67062929165625,Pocillopora tuahiniensis
OG_00067,gene-Pocillopora_meandrina_HIv1___TS.g6342.t3c,Tyrosine-protein phosphatase non-receptor type 13 (EC 3.1.3.48) (PTP36) (Protein tyrosine phosphatase DPZPTP) (Protein tyrosine phosphatase PTP-BL) (Protein-tyrosine phosphatase RIP),regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051896],cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; lamellipodium [GO:0030027]; midbody [GO:0030496]; nucleus [GO:0005634],protein tyrosine phosphatase activity [GO:0004725],27,50.02374169040836,40.44537424072882,0.8085235704886083,0.434658312078125,Pocillopora tuahiniensis
OG_00070,gene-Pocillopora_meandrina_HIv1___RNAseq.g2526.t1b,NA,NA,NA,NA,7,1.3736263736263736,1.4345886238162429,1.0443805181382249,0.319334002986875,Pocillopora tuahiniensis
OG_00071,gene-Pocillopora_meandrina_HIv1___RNAseq.g2528.t1,NA,NA,NA,NA,7,4888.153846153846,2399.4563719268135,0.49087169664571456,29.350418020625,Pocillopora tuahiniensis
OG_00075,gene-Pocillopora_meandrina_HIv1___RNAseq.g2540.t1,Protein mago nashi homolog 2,"mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]; RNA splicing [GO:0008380]",catalytic step 2 spliceosome [GO:0071013]; exon-exon junction complex [GO:0035145]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type precatalytic spliceosome [GO:0071005],RNA binding [GO:0003723],6,221.19230769230768,54.86864776501072,0.2480585710120464,11.19557502690625,Pocillopora tuahiniensis
OG_00077,gene-Pocillopora_meandrina_HIv1___RNAseq.g2543.t1,NA,NA,NA,NA,8,228.10576923076923,165.34395867786915,0.7248565401719173,14.45818517509375,Pocillopora tuahiniensis
