exon_id,cpg_id,importance_rf,importance_enet,correlation,source,species
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706127,0.014512047672953374,,0.2377786609549273,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706938,0.012463271995006003,,0.00807539206321278,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705497,0.011439837446555719,,0.14229204624779423,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706978,0.011378520487696546,,0.1368303763241634,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7707055,0.009542748842906946,,0.13595088677489753,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705493,0.00917615046133356,,0.03075243789395475,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706722,0.008286495741297879,,0.2447040346907134,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705283,0.008270756303562395,,0.17479769658209518,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705394,0.00814728303270169,,0.11927019631478007,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705374,0.008043266196077094,,0.14879107355529658,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706206,0.005516393349086252,,0.1577876133156394,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706699,0.005356623133477119,,0.05799684534739366,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705985,0.004033895954177281,,0.051037223905706426,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7707118,0.004009769696416806,,0.02427419640760077,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7707134,0.0037721242618681695,,0.14516341040974526,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7707186,0.002961814545222063,,0.11440138756218103,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706013,0.00245485539899382,,0.03412785609949996,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706042,0.0019458068174445875,,0.18919099422632732,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7707203,0.0011088019136206546,,0.21235257391103748,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706141,0.001107374459700278,,0.16596839394412144,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706485,0.0009575945135045006,,0.23164150444663612,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705721,0.0008683172994442313,,0.01881816364364951,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705254,0.00021856168002176807,,0.057996772307069296,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706446,0.0,,0.008337644135011943,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705780,0.0,,0.05852558009900789,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706861,0.0,,0.011801221268051389,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706243,0.0,,0.052906955274763606,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706920,0.0,,0.03317100032100931,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705893,0.0,,0.019654112719816087,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706148,0.0,,0.05087283222308638,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705584,0.0,,0.01921283213720143,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7706153,0.0,,0.032214144542518655,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705431,0.0,,0.026815854043373333,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705672,0.0,,0.044209921530966846,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705775,0.0,,0.0333386293512209,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g14841.t1_71860,CpG_Pocillopora_meandrina_HIv1___Sc0000006_7705766,0.0,,0.05852558009900789,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721971,0.45255093194284385,11.196538768741107,0.38899751183143866,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721993,0.32016180423838664,23.455062228385238,0.3539969789459359,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721857,0.07619927408529041,,0.14791030023909119,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3722083,0.06054920383405934,5.533522624687297,0.12036404080123089,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721849,0.053963068081285745,,0.07569033670482968,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721878,0.023200631855170573,,0.1191628437662898,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721938,0.013375085962963511,,0.11583292407858514,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721959,0.0,4.067275796432441,0.13701497190830295,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28401.t1_140262,CpG_Pocillopora_meandrina_HIv1___Sc0000018_3721956,0.0,,0.13607508313384978,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264557,0.15099051638002747,9.555127189190861,0.28943321292607366,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264574,0.15056842277819898,39.55530311214863,0.1639644284019941,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264770,0.09703150274752853,25.689285740368877,0.2690296577664859,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265078,0.08963870174272495,33.75783985180628,0.24734824287797916,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264134,0.0816310295427505,6.089851122023539,0.07550807835504995,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264911,0.08136000650487181,25.502440546949604,0.24769076695793538,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265195,0.05759296025974546,44.96519131237005,0.0007272046069507217,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264868,0.045122397696174696,13.444303475647036,0.1513369029376943,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265387,0.03948263060468753,9.389856327662361,0.05655729313727882,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264747,0.03579503038777974,36.06573458352537,0.26294260149357024,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265037,0.026749234310894078,21.377203760954224,0.17766596036237103,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264409,0.025460748831669818,0.2825885314974076,0.14425225605218192,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264641,0.025410384021210704,34.744506593441685,0.10147728427053286,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264186,0.019411758840108845,38.02494829696496,0.10247726145084474,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265235,0.018491835671410814,50.42013185867878,0.08287523437938747,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264611,0.01749088738964899,4.634817466648045,0.09039720795870368,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265254,0.01717565983307074,45.0227576564378,0.12279853142693292,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265410,0.011918147416605386,44.47747421625049,0.28198054072511947,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264860,0.004645165125225968,3.640310125305443,0.02794444319150829,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264692,0.003727437303684363,4.980001760462391,0.2261643411471395,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264766,0.0003055426119805893,12.543063945614714,0.17038126220193917,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264931,0.0,31.821120372219017,0.08894317061525785,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265367,0.0,3.9304866346505776,0.2621028888613478,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9265293,0.0,11.654292142789458,0.07683788513332304,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264299,0.0,2.3124117742717916,0.1882772418320682,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264365,0.0,11.029841913083224,0.04455749110642913,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264357,0.0,11.02961948984893,0.04455749110642913,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264534,0.0,4.614063287354167,0.039315433329202176,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264302,0.0,4.279401332965895,0.018491209687110616,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11791.t1_132830,CpG_Pocillopora_meandrina_HIv1___Sc0000016_9264323,0.0,7.09205271882933,0.2315242184941906,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535825,0.3433186883836712,5.575435601015566,0.0489375540488421,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535912,0.1054950107464612,12.344286080168832,0.45594810805454306,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536244,0.09382839785769484,15.848986750447164,0.4278720037353004,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536228,0.09258865335705596,25.593476383386975,0.10945699215756165,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536053,0.052493070888515306,2.7604079868418165,0.37853876454490076,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535626,0.04981470256483905,6.3626018784385225,0.23807017456763302,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536150,0.04474559945090201,9.9203512869707,0.44232139734796216,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536148,0.036596027585327075,9.729655474984057,0.3778282830586393,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536019,0.02437658299664437,9.75360421651011,0.3724370145721105,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536138,0.02250832195038305,7.7556499151008165,0.3104512857747635,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536083,0.021504405733237503,11.12860671154102,0.45343668320376174,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535784,0.01915172310109808,12.508236692234627,0.25131108394267715,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535865,0.01657573819350254,11.678639729708369,0.25946548370026146,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535938,0.015713179276512678,6.514479276797111,0.4441000825084288,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535904,0.015621206650564459,6.915648617727245,0.37203118162845633,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535901,0.010125756850191512,6.7955058358991,0.37203118162845633,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535995,0.007662964128893799,5.92983194667919,0.20927136262921406,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535916,0.0067225158791049,6.422165443538419,0.4724493854003941,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536017,0.005984179147206082,2.6186814482871945,0.2098511335460426,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536197,0.004461130644462302,7.381609357927379,0.26700611086566295,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536105,0.0037201434771553165,7.421216423371813,0.34236524405262714,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535870,0.002164096729709989,3.3740379478947236,0.4447016455870799,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535836,0.0019736806557549454,3.394345601523027,0.4447016455870799,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536081,0.0017548805941589023,2.014977407633281,0.2292153269875542,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535780,0.0008231338213929737,4.02505570911928,0.35776089475872036,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535808,0.00027620933555994926,2.7981942572409397,0.4447016455870799,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535757,0.0,16.083953523245142,0.05725022488714066,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535960,0.0,1.4582666886258537,0.3319063670672205,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535949,0.0,2.9877763688747736,0.18146701365911588,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535993,0.0,3.61550806136529,0.1913172072177865,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4536174,0.0,4.646789870037198,0.3125442414515528,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18998.t1_18104,CpG_Pocillopora_meandrina_HIv1___Sc0000001_4535703,0.0,4.26734980720487,0.026813396466129166,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1367.t1_181950,CpG_Pocillopora_meandrina_HIv1___Sc0000031_781938,0.26352745424373486,,0.1625121207559,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1367.t1_181950,CpG_Pocillopora_meandrina_HIv1___Sc0000031_782134,0.2527976766293156,,0.09886603556120549,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1367.t1_181950,CpG_Pocillopora_meandrina_HIv1___Sc0000031_781775,0.18681318681318684,,0.11321755685234822,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1367.t1_181950,CpG_Pocillopora_meandrina_HIv1___Sc0000031_781887,0.13670171906586495,,0.023600279456545824,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1367.t1_181950,CpG_Pocillopora_meandrina_HIv1___Sc0000031_781833,0.11620391929185386,,0.11580107413781206,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1367.t1_181950,CpG_Pocillopora_meandrina_HIv1___Sc0000031_781862,0.043956043956043966,,0.0838766688793453,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g1367.t1_181950,CpG_Pocillopora_meandrina_HIv1___Sc0000031_781772,0.0,,0.01834215739121214,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g20238.t1_25976,CpG_Pocillopora_meandrina_HIv1___Sc0000001_18490464,0.46167252001883796,6.4085633847571,0.20683966599882922,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g20238.t1_25976,CpG_Pocillopora_meandrina_HIv1___Sc0000001_18490578,0.3705009738632213,15.316629294188843,0.3131607683774055,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g20238.t1_25976,CpG_Pocillopora_meandrina_HIv1___Sc0000001_18490563,0.1678265061179408,2.5217897418949824,0.17396103759255435,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631997,0.3136562891708292,,0.08476017371344094,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631947,0.17516968598431337,,0.07499830944129224,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631994,0.13583838617369384,,0.15218364325330652,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1632006,0.10661973269402025,,0.04067832044729234,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1632000,0.10444217383510913,,0.023008567453339575,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1632048,0.058048543954468436,,0.10005112857206298,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1632025,0.04086387562482351,,0.008462444968139011,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631989,0.03333660658564288,,0.2380390507281665,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631860,0.024086369684247554,,0.17339467512956275,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631986,0.004141314083531824,,0.1248410427067578,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631963,0.003405444119904857,,0.04927867458639955,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631884,0.0003915780894151582,,0.048808717198581944,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g11959.t1_166124,CpG_Pocillopora_meandrina_HIv1___Sc0000026_1631810,0.0,,0.029178517217202927,RF,Ptua
