exon_id,cpg_id,importance_rf,importance_enet,correlation,source,species
FUN_023701_106827,CpG_ptg000017l_10764879,0.0175139993046601,2.7943712915011525,0.20773926258301323,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10764919,0.01585514408507908,,0.015711423123957343,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10764952,0.015005328924708216,,0.09919593626850008,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10764821,0.013412734159233823,13.99459049428825,0.24342856009841088,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765020,0.012543304014519724,24.166834687417232,0.04432161078009769,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10764836,0.012540623431558807,,0.26664265359178907,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765305,0.0034922489996617044,,0.061482590797768695,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765364,0.0034717494753880073,,0.019351576804110114,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10764858,0.0033657037468582643,51.57424218550941,0.1838042743474151,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765378,0.0031950903547167684,21.844855935104558,0.13937204051309324,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765355,0.0025610317290090693,4.5946271442447975,0.14748611381479068,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765315,0.0014993833891706716,,0.04709401874385568,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765369,0.0014163768359785878,6.124111444657579,0.12008217641118185,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765309,0.0011268068511602852,,0.12325042291028776,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765371,0.0,,0.10668064517195806,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765395,0.0,,0.15129633710266566,RF,Apul
FUN_023701_106827,CpG_ptg000017l_10765329,0.0,,0.001916599696844994,RF,Apul
FUN_024006_108086,CpG_ptg000018l_1119008,0.34623818941981493,,0.016162484551508306,RF,Apul
FUN_024006_108086,CpG_ptg000018l_1119063,0.22315790936844412,,0.3125359547326753,RF,Apul
FUN_024006_108086,CpG_ptg000018l_1119484,0.140856997732947,,0.043391118265076245,RF,Apul
FUN_024006_108086,CpG_ptg000018l_1119239,0.11071684066817837,,0.06753019768254681,RF,Apul
FUN_024006_108086,CpG_ptg000018l_1119248,0.09175460276613968,,0.014349167029841733,RF,Apul
FUN_024006_108086,CpG_ptg000018l_1119236,0.08727546004447587,,0.014213987637110747,RF,Apul
FUN_016113_77148,CpG_ptg000010l_1758160,0.2785078880270002,,0.05667138575048097,RF,Apul
FUN_016113_77148,CpG_ptg000010l_1758157,0.2568914192168387,,0.0861080542490331,RF,Apul
FUN_016113_77148,CpG_ptg000010l_1758187,0.25255505201964484,,0.044020724570309144,RF,Apul
FUN_016113_77148,CpG_ptg000010l_1758109,0.21204564073651622,,0.09838550039393025,RF,Apul
FUN_023183_103534,CpG_ptg000017l_4629510,0.3497693901943556,48.39192601915939,0.17280515128446414,RF,Apul
FUN_023183_103534,CpG_ptg000017l_4629414,0.2814911032022744,11.08734229105021,0.10841992096072754,RF,Apul
FUN_023183_103534,CpG_ptg000017l_4629356,0.22902213089266638,22.889533826630245,0.1393792026094255,RF,Apul
FUN_023183_103534,CpG_ptg000017l_4629405,0.13971737571070367,23.748885233990215,0.1880494726490586,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924336,0.2184507333332398,,0.2829362102665136,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924512,0.1639365343409984,,0.1558727613066836,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924438,0.13765830646922245,,0.22815801186282048,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924564,0.1159078364485867,,0.042670553432271455,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924295,0.09262212254471212,,0.31524113210955806,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924545,0.08236177185386145,,0.12781931552149547,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924354,0.06239116894666055,,0.0054864560828807125,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924458,0.03971259894919951,,0.03781824392948018,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924300,0.03163727647286261,,0.2859812765666005,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924195,0.03021421169564085,,0.01622449353764736,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924249,0.020026561399264578,,0.16400067252342213,RF,Apul
FUN_010883_51893,CpG_ptg000007l_3924339,0.005080877545750998,,0.1327642615765313,RF,Apul
FUN_034485_158417,CpG_ptg000024l_9239655,0.3057664889806496,,0.08126224967825037,RF,Apul
FUN_034485_158417,CpG_ptg000024l_9239462,0.24456686662992197,,0.09671455152750957,RF,Apul
FUN_034485_158417,CpG_ptg000024l_9239607,0.15795283353346964,,0.08751686986057883,RF,Apul
FUN_034485_158417,CpG_ptg000024l_9239659,0.15578969395337539,,0.10872685717002362,RF,Apul
FUN_034485_158417,CpG_ptg000024l_9239619,0.13592411690258346,,5.096966039539488e-05,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298889,0.22683822788411542,62.64923065356977,0.3310303900749521,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298763,0.19976137887232165,90.22881608538209,0.3976643234411777,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298547,0.18722462235689674,33.40905756015766,0.2283407014836783,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298463,0.10611575285785968,21.213148701065805,0.02878271174770124,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298741,0.0930203772208846,52.25636114269821,0.1666898935112222,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298913,0.08171934080884219,23.03470847782137,0.09346727474083004,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298873,0.0588983471447271,42.389165645187596,0.2873827965144064,RF,Apul
FUN_023416_105130,CpG_ptg000017l_7298858,0.04642195285435268,3.4910950820480053,0.14318395206393214,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642375,0.15853299197352846,83.48826741200172,0.38753534671958006,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642384,0.12028550308178752,,0.30459376638466884,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642499,0.10785827335600483,,0.14589531405438044,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642961,0.09875735286885338,24.776576493478334,0.1243032074949871,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642475,0.09495985653545956,154.57362560299362,0.11506446442886961,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642616,0.05703651121211404,44.59043580458176,0.09438601672807889,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642528,0.043870777208947526,,0.14517978625724134,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642982,0.04254749647181588,45.771168953898886,0.05540603589267138,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642794,0.03547075835564054,,0.060522482858121084,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642544,0.03319243494761701,12.19115655435443,0.02087770472143084,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642367,0.03239281439726667,46.15910936067801,0.19161426366282683,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642379,0.027214855954083617,,0.22725807478245638,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642916,0.02677118770401161,,0.10501253420406162,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642595,0.024754020098545344,,0.0453355603153174,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642827,0.020958925580695457,45.914505853218266,0.009242705558241962,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642760,0.017198377547066903,38.993670103130086,0.1275331144403807,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642903,0.01569633249811432,4.6600141707762734,0.00771767870698457,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642877,0.011496601774224575,10.753598361133243,0.029606748060110703,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642721,0.010957551915207654,,0.02942760459517006,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642845,0.007535965705647432,,0.029463217883889135,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642777,0.007486811464976131,,0.11342231385443394,RF,Apul
FUN_033911_154792,CpG_ptg000024l_2642898,0.0050245993483916075,,0.05857166875836505,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451598,0.40492422455345334,,0.22593709542308016,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451678,0.23397098077833653,,0.255641845574415,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451638,0.17748429627231083,,0.2870242826776677,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451797,0.07903317109439541,,0.16175191341891523,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451694,0.033705176240369124,,0.06729028747010649,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451749,0.022427270893940147,,0.11584905165026271,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451707,0.021281593924260035,,0.07701168340258235,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451812,0.012280488606513843,,0.08536600803205383,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451711,0.007585155783989778,,0.09162097866125478,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451714,0.006098705251267832,,0.0319628311078372,RF,Apul
FUN_014717_69655,CpG_ptg000009l_2451709,0.0012089366011632015,,0.09162097866125478,RF,Apul
FUN_004469_20534,CpG_ntLink_8_23532460,0.47722343161607855,73.07996227518285,0.32649549797879024,RF,Apul
FUN_004469_20534,CpG_ntLink_8_23532603,0.31076475035135176,30.651528218787295,0.024425566980668584,RF,Apul
FUN_004469_20534,CpG_ntLink_8_23532642,0.06945569155997675,17.001688252593528,0.1039130311618994,RF,Apul
FUN_004469_20534,CpG_ntLink_8_23532701,0.06844133064328388,86.79251189713773,0.22852482388870957,RF,Apul
FUN_004469_20534,CpG_ntLink_8_23532687,0.04426496586058942,8.559595236586086,0.013574033903382325,RF,Apul
FUN_004469_20534,CpG_ntLink_8_23532723,0.026625565420888737,74.72658413356784,0.05856976597676129,RF,Apul
FUN_004469_20534,CpG_ntLink_8_23532660,0.00322426454783091,28.008430990510416,0.05199265161875662,RF,Apul
FUN_004290_19133,CpG_ntLink_8_21580227,0.34695952969594707,26.997680754447163,0.14835872261949543,RF,Apul
FUN_004290_19133,CpG_ntLink_8_21580181,0.29891754988784663,18.931509565300825,0.16129655808360374,RF,Apul
FUN_004290_19133,CpG_ntLink_8_21580321,0.24413164068261686,19.522798129375726,0.1928991492305919,RF,Apul
FUN_004290_19133,CpG_ntLink_8_21580223,0.10011349546995701,3.9081685704474465,0.03936385547453154,RF,Apul
FUN_004290_19133,CpG_ntLink_8_21580285,0.009877784263632365,1.0657504989263704,0.0815630927721912,RF,Apul
FUN_004290_19133,CpG_ntLink_8_21580323,0.0,0.09551600966925342,0.11981510916280676,RF,Apul
FUN_004290_19133,CpG_ntLink_8_21580307,0.0,0.004939546327137432,0.11981510916280676,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702869,0.4866378958968021,,0.5008552056282621,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702887,0.09909022515250207,,0.13751140338364193,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702730,0.0847563594474787,,0.19948066234202813,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702901,0.07680647525233995,,0.057609381777190806,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14703015,0.06322357516034022,,0.09321933040473342,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702860,0.04972512599763573,,0.3591118432585603,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702918,0.04296742866296227,,0.1378768682427516,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702914,0.02926385541111983,,0.39154853240718535,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702763,0.02219359478050238,,0.16392072252108492,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702727,0.019569906396148244,,0.09469385288375076,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14703003,0.016500705602671913,,0.05574822241874077,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702980,0.008713921166053082,,0.20762322584354007,RF,Apul
FUN_008716_42904,CpG_ptg000002l_14702972,0.0005509310734434417,,0.19473357166016425,RF,Apul
FUN_032873_150599,CpG_ptg000023l_37056636,0.28093584587887505,102.01495588574302,0.11565730310307329,RF,Apul
FUN_032873_150599,CpG_ptg000023l_37056610,0.1685704728543194,76.88811336571618,0.28778292694584034,RF,Apul
FUN_032873_150599,CpG_ptg000023l_37056592,0.1663166412769579,67.01451229039118,0.24540090364902573,RF,Apul
FUN_032873_150599,CpG_ptg000023l_37056365,0.1398081524184925,108.96629474367019,0.32238935451838135,RF,Apul
FUN_032873_150599,CpG_ptg000023l_37056381,0.11727490773239534,40.404016573229896,0.17376311664869742,RF,Apul
FUN_032873_150599,CpG_ptg000023l_37056437,0.07501825225220858,11.78611934707178,0.07235966474958394,RF,Apul
FUN_032873_150599,CpG_ptg000023l_37056519,0.05207572758675123,11.256259787902923,0.09980509619010343,RF,Apul
FUN_001006_4477,CpG_ntLink_6_7126339,0.6813211131527082,,0.15450062380991356,RF,Apul
FUN_001006_4477,CpG_ntLink_6_7126234,0.31867888684729184,,0.053428701576435235,RF,Apul
FUN_023158_103348,CpG_ptg000017l_4315379,0.3730262645033708,96.4627588607017,0.5450311881931914,RF,Apul
FUN_023158_103348,CpG_ptg000017l_4315238,0.3050861005506992,56.37986744619571,0.49767034169309576,RF,Apul
FUN_023158_103348,CpG_ptg000017l_4315295,0.15189564214515544,2.9591617856625123,0.37237249668167316,RF,Apul
FUN_023158_103348,CpG_ptg000017l_4315335,0.09832536806785139,,0.22490538394290946,RF,Apul
FUN_023158_103348,CpG_ptg000017l_4315369,0.07166662473292323,20.871255477388747,0.4590184982187754,RF,Apul
FUN_025536_115827,CpG_ptg000019l_4055939,0.8346694343132166,282.4950211732101,0.011021803154368293,RF,Apul
FUN_025536_115827,CpG_ptg000019l_4055908,0.16533056568678337,18.186251493252986,0.019508925354874713,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23267958,0.24677524746299367,,0.19466086141110944,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23267827,0.15845031608748136,,0.08487621048906514,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23267786,0.14058820893230012,,0.1590241054108125,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23268150,0.13589801194706988,,0.011720474997314304,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23267838,0.11309583462780469,,0.07877376256164342,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23267799,0.08593328655464595,,0.20089610963518975,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23268143,0.06837801005966286,,0.202973813317783,RF,Apul
FUN_004443_20286,CpG_ntLink_8_23268137,0.050881084328041386,,0.04702978361122898,RF,Apul
FUN_014628_69007,CpG_ptg000009l_1689998,0.626247640171023,122.06233317284635,0.17061385278472513,RF,Apul
FUN_014628_69007,CpG_ptg000009l_1689968,0.373752359828977,88.22540944246319,0.08119635251446333,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594601,0.2213290256897102,12.653745443300622,0.3129185231964039,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594563,0.20923320845003662,6.046574410998049,0.2136475427640748,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594690,0.10485807074510164,8.5971720506792,0.16223947284754406,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594468,0.08638397428891147,6.370423968477498,0.01810808154529163,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594697,0.08423150508938423,0.1121231646901923,0.010318550038330364,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594548,0.0816532454130062,2.038777560116778,0.15887417763387326,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594729,0.06831467057044283,5.443759257192224,0.1482867118898757,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594712,0.05341980789262501,6.615196222656049,0.1675395305263395,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594737,0.045139743428791644,2.1364616711841156,0.07445472808607256,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594720,0.02381693042879326,3.3220226412581315,0.11587884593432209,RF,Apul
FUN_012523_60372,CpG_ptg000008l_9594705,0.02161981800319686,7.692503091000815,0.17663770708216678,RF,Apul
FUN_008642_42446,CpG_ptg000002l_13974457,0.5961673971968059,7.280473874001343,0.18749842027868688,RF,Apul
FUN_008642_42446,CpG_ptg000002l_13974435,0.4038326028031941,3.1896674337865067,0.1438494616384737,RF,Apul
FUN_022056_95777,CpG_ptg000016l_5125886,0.3319162645020294,,0.29704911012486873,RF,Apul
FUN_022056_95777,CpG_ptg000016l_5125925,0.19801938694993718,,0.19355739799276897,RF,Apul
FUN_022056_95777,CpG_ptg000016l_5125862,0.19441488396698525,,0.022837941756263167,RF,Apul
FUN_022056_95777,CpG_ptg000016l_5125940,0.1522568812603286,,0.3578235239974345,RF,Apul
FUN_022056_95777,CpG_ptg000016l_5125907,0.12339258332071956,,0.3109382426740718,RF,Apul
FUN_008418_40799,CpG_ptg000002l_11343629,0.5406837751406907,28.261692075734334,0.10244277833359747,RF,Apul
FUN_008418_40799,CpG_ptg000002l_11343644,0.45931622485930945,,0.008697971745305445,RF,Apul
FUN_028042_128032,CpG_ptg000021l_15186064,0.6714493880180552,155.70448412950353,0.41530251307685584,RF,Apul
FUN_028042_128032,CpG_ptg000021l_15186172,0.3285506119819449,79.0680839528541,0.15338923591046014,RF,Apul
FUN_035840_165878,CpG_ptg000025l_12437240,0.481397757512625,,0.07079447833830321,RF,Apul
FUN_035840_165878,CpG_ptg000025l_12437288,0.319297750625109,,0.022828333730344572,RF,Apul
FUN_035840_165878,CpG_ptg000025l_12437337,0.19930449186226604,,0.04644636052417359,RF,Apul
FUN_026024_119331,CpG_ptg000020l_3781311,0.40101076988299833,77.8871080971249,0.14750721087183757,RF,Apul
FUN_026024_119331,CpG_ptg000020l_3781443,0.2950114924850983,80.8507807946024,0.2987908061824528,RF,Apul
FUN_026024_119331,CpG_ptg000020l_3781350,0.1446874316504509,0.4481224597164432,0.22936775741882695,RF,Apul
FUN_026024_119331,CpG_ptg000020l_3781325,0.12276904357898145,187.33532190122176,0.165312446985111,RF,Apul
FUN_026024_119331,CpG_ptg000020l_3781255,0.036521262402471215,13.85247684331085,0.04755511151042929,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550090,0.49099648339441854,,0.008086933081828163,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550275,0.11484808930311143,,0.3529404919630399,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550170,0.10032972477948349,,0.02299498126313999,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550359,0.03753824321502835,,0.02323425186948579,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550521,0.03197746181535283,,0.11485863755165188,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550395,0.02855254756782877,,0.3151890289800613,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550026,0.02763926179370167,,0.029001872363733198,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550212,0.02266860625463512,,0.04657774061663637,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550107,0.021214136490257225,,0.0859136765181889,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550125,0.020974698460322592,,0.10135309046430768,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550487,0.019214829780473158,,0.15137922466360207,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550540,0.01771572978940204,,0.16593248339334785,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550078,0.013389825117163686,,0.0412100390626936,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550201,0.013106079497648403,,0.13878906640613137,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550312,0.010933801239381646,,0.0970808778259782,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550438,0.010306605194403249,,0.0936065438344499,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550065,0.006327956052970154,,0.06723221094628587,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550242,0.0059861665358327005,,0.26901664496442707,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550268,0.004251881015123772,,0.21540938650664931,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550445,0.0015956725085665162,,0.14805151951457482,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550192,0.00032127403203484697,,0.14009157053496113,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550062,6.297305570539934e-05,,0.017484091524959625,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550383,3.964318074783362e-05,,0.1777633995861707,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550197,8.309926406487468e-06,,0.2162564634568465,RF,Apul
FUN_015384_74299,CpG_ptg000009l_9550210,0.0,,0.15997799604958682,RF,Apul
FUN_023551_105897,CpG_ptg000017l_8967894,0.3759380349803831,80.98493223744595,0.2412659442055241,RF,Apul
FUN_023551_105897,CpG_ptg000017l_8968018,0.32206971462731016,,0.1462725051936394,RF,Apul
FUN_023551_105897,CpG_ptg000017l_8967821,0.30199225039230687,,0.09415967847362043,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988470,0.27030977668972755,65.70749601720337,0.3850690948251701,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988819,0.25113178906188977,62.145496370514856,0.1676689097738536,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988461,0.15601386334579537,60.13534971278713,0.3710210797299933,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988669,0.060182357762694316,109.55429916935265,0.12387064156833452,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988741,0.05920713076682187,7.599581783334227,0.07824841433692674,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988647,0.05841169302409464,133.61620433931787,0.08503864129218267,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988663,0.04799949823792413,97.18725169695428,0.07458766980654419,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988714,0.032588266731024274,0.18089494328728473,0.073040383904622,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988485,0.027675857676320498,3.189133130592784,0.1839056277563275,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988640,0.011758015111915154,23.717475906251842,0.05707753481949324,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988779,0.011638995431235944,22.867625390019366,0.08432439987833067,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988828,0.006849403763486077,6.324931550435393,0.020327085467465682,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988781,0.0028882839142575834,22.847062627759406,0.08432439987833067,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988784,0.0017391110797911624,20.173364937822104,0.08421180200957863,RF,Apul
FUN_000275_1099,CpG_ntLink_6_988621,0.0016059574030217374,33.48798922423331,0.13523704875344386,RF,Apul
FUN_009514_47036,CpG_ptg000004l_7930291,0.2950887460055555,,0.16514915080787587,RF,Apul
FUN_009514_47036,CpG_ptg000004l_7930127,0.1302370669470356,,0.044845052029671,RF,Apul
FUN_009514_47036,CpG_ptg000004l_7930160,0.11200844997173642,,0.02819814096807912,RF,Apul
FUN_009514_47036,CpG_ptg000004l_7930157,0.10695056535594868,,0.057795865652019635,RF,Apul
FUN_009514_47036,CpG_ptg000004l_7930203,0.09820714802157503,67.23300925389259,0.03266194343696673,RF,Apul
